timestamp,controller,controller_type,recipe,pv_mean,pv_std,pv_range,sp_mean,co_mean,co_std,aae,iae,co_travel,pct_auto,dominant_mode,oscillation_index,n_samples
2018-05-17T06:00:00+00:00,FIC-008,Flow,Recipe B,29.6872,0.902,3.3437,29.7112,56.1757,0.8578,0.1272,457.896,10.4663,100.0,Cascade,26,120
2018-05-17T07:00:00+00:00,FIC-008,Flow,Recipe B,29.9824,1.5495,4.273,29.9199,55.5561,1.6522,0.3739,1346.1643,30.0326,100.0,Cascade,17,120
2018-05-17T08:00:00+00:00,FIC-008,Flow,Recipe B,30.0309,0.9711,3.7386,30.0675,56.4519,0.6512,0.1469,528.7352,11.409,100.0,Cascade,19,120
2018-05-17T09:00:00+00:00,FIC-008,Flow,Recipe B,29.6647,0.9387,4.5208,29.6657,55.6326,0.9985,0.2922,1052.0073,23.2738,100.0,Cascade,12,120
2018-05-17T10:00:00+00:00,FIC-008,Flow,Recipe B,29.9986,0.8306,3.988,29.9773,55.8482,0.974,0.4146,1492.4738,33.4103,100.0,Cascade,17,120
2018-05-17T11:00:00+00:00,FIC-008,Flow,Recipe B,30.0485,0.5239,2.5895,30.0362,55.7255,0.7685,0.2894,1041.8686,23.7588,100.0,Cascade,19,120
2018-05-17T12:00:00+00:00,FIC-008,Flow,Recipe B,29.6025,0.4518,2.3334,29.6235,55.6688,0.7304,0.2495,898.1883,19.6953,100.0,Cascade,20,120
2018-05-17T13:00:00+00:00,FIC-008,Flow,Recipe B,30.2884,0.3268,1.429,30.2684,56.0042,0.6951,0.106,381.7583,8.7946,100.0,Cascade,20,120
2018-05-17T14:00:00+00:00,FIC-008,Flow,Recipe B,30.0043,0.7097,2.6706,30.0346,55.8152,0.8951,0.27,972.1649,22.0425,100.0,Cascade,16,120
2018-05-17T15:00:00+00:00,FIC-008,Flow,Recipe B,30.2676,1.0908,4.7023,30.2538,55.9229,0.9564,0.278,1000.733,23.145,100.0,Cascade,17,120
2018-05-17T16:00:00+00:00,FIC-008,Flow,Recipe B,29.7827,0.7407,3.4386,29.7993,55.8498,0.8594,0.2216,797.6208,17.9165,100.0,Cascade,19,120
2018-05-17T17:00:00+00:00,FIC-008,Flow,Recipe B,30.5412,0.8957,3.1173,30.5108,55.9882,0.9218,0.1816,653.6139,14.549,100.0,Cascade,25,120
2018-05-17T18:00:00+00:00,FIC-008,Flow,Recipe B,29.861,1.0602,4.5463,29.8964,55.9347,1.2656,0.3153,1135.0456,24.9851,100.0,Cascade,22,120
2018-05-17T19:00:00+00:00,FIC-008,Flow,Recipe B,30.368,0.4853,2.2682,30.3418,55.9851,0.4509,0.1103,397.233,8.7775,100.0,Cascade,18,120
2018-05-17T20:00:00+00:00,FIC-008,Flow,Recipe B,30.015,0.637,2.5218,30.0171,55.9543,0.7848,0.2678,964.187,21.6552,100.0,Cascade,20,120
2018-05-17T21:00:00+00:00,FIC-008,Flow,Recipe B,29.7962,0.5777,1.9204,29.8125,56.1452,0.6657,0.1528,550.1851,12.3816,100.0,Cascade,20,120
2018-05-17T22:00:00+00:00,FIC-008,Flow,Recipe B,30.308,0.8003,3.3652,30.2872,56.1916,0.9114,0.1757,632.4751,14.1306,100.0,Cascade,13,120
2018-05-17T23:00:00+00:00,FIC-008,Flow,Recipe B,29.8939,1.0799,3.2436,29.9282,56.0574,1.1309,0.1698,611.112,13.6093,100.0,Cascade,20,120
2018-05-18T00:00:00+00:00,FIC-008,Flow,Recipe B,29.9865,1.3693,5.3657,29.9726,56.1755,1.1032,0.3032,1091.6066,24.8291,100.0,Cascade,16,120
2018-05-18T01:00:00+00:00,FIC-008,Flow,Recipe B,30.4017,1.257,3.8574,30.4345,56.6993,0.9582,0.1611,580.0359,12.3062,100.0,Cascade,20,120
2018-05-18T02:00:00+00:00,FIC-008,Flow,Recipe B,29.1925,1.001,4.9297,29.1737,55.7647,0.9865,0.265,953.8506,21.9121,100.0,Cascade,21,120
2018-05-18T03:00:00+00:00,FIC-008,Flow,Recipe B,30.724,1.2214,5.6831,30.7191,56.8946,1.1464,0.2762,994.3621,22.4636,100.0,Cascade,12,120
2018-05-18T04:00:00+00:00,FIC-008,Flow,Recipe B,29.0366,0.9497,4.4242,29.0491,56.1633,0.7537,0.1223,440.1918,9.5898,100.0,Cascade,28,120
2018-05-18T05:00:00+00:00,FIC-008,Flow,Recipe B,30.7498,0.9324,4.1896,30.7301,56.5611,1.0049,0.1831,659.0303,14.5126,100.0,Cascade,21,120
2018-05-18T06:00:00+00:00,FIC-008,Flow,Recipe B,29.2901,0.9241,4.6224,29.2902,55.6154,1.0984,0.2518,906.3517,20.6837,100.0,Cascade,21,120
2018-05-18T07:00:00+00:00,FIC-008,Flow,Recipe B,30.3992,0.5715,2.8647,30.3902,56.1273,0.7494,0.166,597.5395,13.1924,100.0,Cascade,16,120
2018-05-18T08:00:00+00:00,FIC-008,Flow,Recipe B,29.5724,0.5687,2.151,29.5812,55.5506,0.9802,0.2324,836.7185,18.238,100.0,Cascade,12,120
2018-05-18T09:00:00+00:00,FIC-008,Flow,Recipe B,30.5541,1.0433,4.1599,30.5292,56.1529,1.2399,0.3304,1189.3114,26.7655,100.0,Cascade,15,120
2018-05-18T10:00:00+00:00,FIC-008,Flow,Recipe B,29.2706,0.6256,3.7005,29.2917,55.5781,0.6982,0.2762,994.161,22.4783,100.0,Cascade,22,120
2018-05-18T11:00:00+00:00,FIC-008,Flow,Recipe B,30.5653,0.5075,2.1856,30.5449,56.1853,0.7632,0.1369,492.8326,10.8549,100.0,Cascade,13,120
2018-05-18T12:00:00+00:00,FIC-008,Flow,Recipe B,29.4713,0.2267,0.983,29.4922,55.3203,0.6186,0.2091,752.9325,17.5487,100.0,Cascade,19,120
2018-05-18T13:00:00+00:00,FIC-008,Flow,Recipe B,30.198,0.2313,0.9007,30.2054,56.0141,0.5112,0.1982,713.6049,16.0591,100.0,Cascade,19,120
2018-05-18T14:00:00+00:00,FIC-008,Flow,Recipe B,29.8252,0.2753,0.8688,29.8035,55.4429,0.5181,0.1365,491.5123,11.6754,100.0,Cascade,17,120
2018-05-18T15:00:00+00:00,FIC-008,Flow,Recipe B,30.3534,0.7283,2.144,30.3818,56.2878,0.9923,0.1768,636.355,18.2388,100.0,Cascade,24,120
2018-05-18T16:00:00+00:00,FIC-008,Flow,Recipe B,30.14,0.8303,2.2916,30.1103,55.62,1.131,0.1567,564.0478,15.7356,100.0,Cascade,18,120
2018-05-18T17:00:00+00:00,FIC-008,Flow,Recipe B,30.0779,1.0724,3.7351,30.1188,56.2793,1.4022,0.2245,808.2387,23.0114,100.0,Cascade,16,120
2018-05-18T18:00:00+00:00,FIC-008,Flow,Recipe B,29.7412,1.2036,4.2755,29.7247,55.6933,1.3709,0.1873,674.4542,18.6781,100.0,Cascade,14,120
2018-05-18T19:00:00+00:00,FIC-008,Flow,Recipe B,30.1174,0.6564,1.9317,30.1151,56.3706,0.7945,0.1192,429.0083,12.1482,100.0,Cascade,20,120
2018-05-18T20:00:00+00:00,FIC-008,Flow,Recipe B,29.7298,0.9985,4.7049,29.7108,55.788,1.1754,0.2538,913.809,25.0977,100.0,Cascade,15,120
2018-05-18T21:00:00+00:00,FIC-008,Flow,Recipe B,30.4609,0.92,3.1429,30.4906,56.6357,0.9325,0.202,727.2508,20.7093,100.0,Cascade,21,120
2018-05-18T22:00:00+00:00,FIC-008,Flow,Recipe B,29.4312,0.755,2.7307,29.409,55.3678,0.9737,0.1903,685.1218,19.3938,100.0,Cascade,17,120
2018-05-18T23:00:00+00:00,FIC-008,Flow,Recipe B,31.0415,0.7613,2.4656,31.0592,57.22,0.8241,0.1533,552.0067,15.2813,100.0,Cascade,17,120
2018-05-19T00:00:00+00:00,FIC-008,Flow,Recipe B,29.0788,0.5497,3.703,29.0827,55.5486,0.9398,0.1468,528.479,14.7165,100.0,Cascade,18,120
2018-05-19T01:00:00+00:00,FIC-008,Flow,Recipe B,30.9696,0.7865,3.1491,30.9746,57.2481,0.953,0.1625,585.144,16.9961,100.0,Cascade,22,120
2018-05-19T02:00:00+00:00,FIC-008,Flow,Recipe B,29.2154,0.7195,2.865,29.2188,55.7714,1.3396,0.1321,475.7196,12.9298,100.0,Cascade,19,120
2018-05-19T03:00:00+00:00,FIC-008,Flow,Recipe B,30.5043,1.3562,5.8574,30.488,56.5704,1.6646,0.2025,729.0881,21.531,100.0,Cascade,16,120
2018-05-19T04:00:00+00:00,FIC-008,Flow,Recipe B,29.7393,1.0116,4.9107,29.7357,56.1923,1.277,0.3279,1180.4959,33.2571,100.0,Cascade,16,120
2018-05-19T05:00:00+00:00,FIC-008,Flow,Recipe B,30.0202,1.0933,5.3641,30.0137,56.1693,1.4563,0.2095,754.116,20.7952,100.0,Cascade,11,120
2018-05-19T06:00:00+00:00,FIC-008,Flow,Recipe B,29.7012,0.9067,3.3833,29.7237,56.341,1.0775,0.1276,459.3517,13.0754,100.0,Cascade,30,120
2018-05-19T07:00:00+00:00,FIC-008,Flow,Recipe B,29.9667,1.5525,4.3057,29.9082,55.5387,2.0625,0.3743,1347.3924,37.4248,100.0,Cascade,17,120
2018-05-19T08:00:00+00:00,FIC-008,Flow,Recipe B,30.0446,0.9588,3.7386,30.0802,56.6937,0.7869,0.1494,537.9612,14.0047,100.0,Cascade,22,120
2018-05-19T09:00:00+00:00,FIC-008,Flow,Recipe B,29.6629,0.9439,4.5257,29.6668,55.6592,1.2481,0.2932,1055.6294,28.6839,100.0,Cascade,12,120
2018-05-19T10:00:00+00:00,FIC-008,Flow,Recipe B,29.9974,0.8286,3.7898,29.9715,55.9128,1.2108,0.4143,1491.513,42.1977,100.0,Cascade,17,120
2018-05-19T11:00:00+00:00,FIC-008,Flow,Recipe B,30.0428,0.5259,2.6296,30.0248,55.7603,0.9736,0.2946,1060.6379,30.1966,100.0,Cascade,17,120
2018-05-19T12:00:00+00:00,FIC-008,Flow,Recipe B,29.6052,0.4597,2.4444,29.6322,55.7165,0.8913,0.2411,868.1275,24.1222,100.0,Cascade,22,120
2018-05-19T13:00:00+00:00,FIC-008,Flow,Recipe B,30.2827,0.3312,1.3969,30.2652,56.1116,0.8705,0.1046,376.4623,11.0112,100.0,Cascade,22,120
2018-05-19T14:00:00+00:00,FIC-008,Flow,Recipe B,30.0145,0.7191,2.6998,30.044,55.8967,1.1276,0.2679,964.5609,27.2802,100.0,Cascade,14,120
2018-05-19T15:00:00+00:00,FIC-008,Flow,Recipe B,30.2592,1.0912,4.7531,30.2403,56.004,1.1859,0.2822,1015.9792,29.0743,100.0,Cascade,16,120
2018-05-19T16:00:00+00:00,FIC-008,Flow,Recipe B,29.7953,0.7394,3.4489,29.8108,55.9342,1.0826,0.216,777.7099,21.8181,100.0,Cascade,21,120
2018-05-19T17:00:00+00:00,FIC-008,Flow,Recipe B,30.5281,0.8992,3.1524,30.5006,56.0855,1.1533,0.176,633.6174,17.7495,100.0,Cascade,22,120
2018-05-19T18:00:00+00:00,FIC-008,Flow,Recipe B,29.8754,1.0563,4.4472,29.9066,56.0451,1.5829,0.3051,1098.508,30.9069,100.0,Cascade,22,120
2018-05-19T19:00:00+00:00,FIC-008,Flow,Recipe B,30.3614,0.4831,2.169,30.3359,56.0848,0.5529,0.1074,386.6149,10.4788,100.0,Cascade,12,120
2018-05-19T20:00:00+00:00,FIC-008,Flow,Recipe B,30.0125,0.6403,2.5363,30.0137,56.0584,0.9785,0.2661,957.8292,26.6645,100.0,Cascade,13,120
2018-05-19T21:00:00+00:00,FIC-008,Flow,Recipe B,29.8031,0.5771,1.953,29.8196,56.3016,0.8338,0.1492,537.1863,15.1487,100.0,Cascade,18,120
2018-05-19T22:00:00+00:00,FIC-008,Flow,Recipe B,30.2997,0.8031,3.3911,30.2797,56.341,1.1459,0.1705,613.9708,17.5615,100.0,Cascade,15,120
2018-05-19T23:00:00+00:00,FIC-008,Flow,Recipe B,29.9066,1.0839,3.2436,29.9392,56.1979,1.4078,0.1681,605.0672,16.9352,100.0,Cascade,18,120
2018-05-20T00:00:00+00:00,FIC-008,Flow,Recipe B,29.9689,1.3746,5.336,29.9594,56.3318,1.3685,0.2995,1078.2363,30.2394,100.0,Cascade,18,120
2018-05-20T01:00:00+00:00,FIC-008,Flow,Recipe B,30.4166,1.2504,3.8277,30.4479,56.9963,1.2012,0.1559,561.1289,15.0848,100.0,Cascade,22,120
2018-05-20T02:00:00+00:00,FIC-008,Flow,Recipe B,29.184,0.9876,4.8669,29.1666,55.813,1.2257,0.2705,973.9026,27.5318,100.0,Cascade,21,120
2018-05-20T03:00:00+00:00,FIC-008,Flow,Recipe B,30.7135,1.2365,5.5922,30.7145,57.2314,1.4284,0.274,986.5095,27.86,100.0,Cascade,12,120
2018-05-20T04:00:00+00:00,FIC-008,Flow,Recipe B,29.0465,0.9625,4.4457,29.0594,56.3254,0.9478,0.1263,454.6194,12.1142,100.0,Cascade,27,120
2018-05-20T05:00:00+00:00,FIC-008,Flow,Recipe B,30.7431,0.9379,4.1896,30.7202,56.7996,1.2621,0.1824,656.7987,17.9916,100.0,Cascade,18,120
2018-05-20T06:00:00+00:00,FIC-008,Flow,Recipe B,29.294,0.9298,4.589,29.299,55.6418,1.3738,0.2539,914.0704,25.7713,100.0,Cascade,19,120
2018-05-20T07:00:00+00:00,FIC-008,Flow,Recipe B,30.3896,0.5742,2.8361,30.3846,56.2683,0.9435,0.1657,596.3644,16.652,100.0,Cascade,14,120
2018-05-20T08:00:00+00:00,FIC-008,Flow,Recipe B,29.5798,0.5704,2.1114,29.588,55.5577,1.2241,0.2318,834.3991,22.7025,100.0,Cascade,12,120
2018-05-20T09:00:00+00:00,FIC-008,Flow,Recipe B,30.5428,1.0528,4.4932,30.5229,56.295,1.5607,0.3347,1204.9645,33.5346,100.0,Cascade,14,120
2018-05-20T10:00:00+00:00,FIC-008,Flow,Recipe B,29.2796,0.6197,3.667,29.2986,55.5973,0.869,0.2749,989.5882,28.3158,100.0,Cascade,20,120
2018-05-20T11:00:00+00:00,FIC-008,Flow,Recipe B,30.5615,0.5156,2.1749,30.5386,56.3324,0.9716,0.1351,486.3736,13.5631,100.0,Cascade,15,120
2018-05-20T12:00:00+00:00,FIC-008,Flow,Recipe B,29.4752,0.2286,0.983,29.4963,55.275,0.7697,0.2131,767.3186,22.1212,100.0,Cascade,19,120
2018-05-20T13:00:00+00:00,FIC-008,Flow,Recipe B,30.1997,0.2293,0.8896,30.2059,56.1311,0.6395,0.1996,718.5921,20.3618,100.0,Cascade,18,120
2018-05-20T14:00:00+00:00,FIC-008,Flow,Recipe B,29.8203,0.2751,0.8688,29.8021,55.4201,0.6089,0.1363,490.6807,13.8692,100.0,Cascade,17,120
2018-05-20T15:00:00+00:00,FIC-008,Flow,Recipe B,30.3617,0.7269,2.1874,30.3884,56.2967,0.9865,0.1756,632.2579,18.1321,100.0,Cascade,21,120
2018-05-20T16:00:00+00:00,FIC-008,Flow,Recipe B,30.1317,0.8347,2.3227,30.0998,55.606,1.1339,0.1547,556.9152,15.9014,100.0,Cascade,20,120
2018-05-20T17:00:00+00:00,FIC-008,Flow,Recipe B,30.0885,1.0743,3.7351,30.1296,56.296,1.3947,0.2265,815.3102,23.2163,100.0,Cascade,20,120
2018-05-20T18:00:00+00:00,FIC-008,Flow,Recipe B,29.7324,1.2064,4.3746,29.7153,55.6887,1.3624,0.1895,682.3073,18.8836,100.0,Cascade,14,120
2018-05-20T19:00:00+00:00,FIC-008,Flow,Recipe B,30.1228,0.6541,1.9462,30.1205,56.3685,0.7972,0.1213,436.5526,12.0912,100.0,Cascade,18,120
2018-05-20T20:00:00+00:00,FIC-008,Flow,Recipe B,29.7242,0.9999,4.6784,29.7076,55.7827,1.182,0.2553,918.9937,25.3571,100.0,Cascade,17,120
2018-05-20T21:00:00+00:00,FIC-008,Flow,Recipe B,30.468,0.9147,3.1578,30.4984,56.6471,0.9224,0.2002,720.8286,20.5707,100.0,Cascade,23,120
2018-05-20T22:00:00+00:00,FIC-008,Flow,Recipe B,29.4255,0.7504,2.687,29.4036,55.361,0.9695,0.1955,703.7564,19.5862,100.0,Cascade,12,120
2018-05-20T23:00:00+00:00,FIC-008,Flow,Recipe B,31.0435,0.7571,2.4796,31.0622,57.2221,0.8225,0.1543,555.416,15.251,100.0,Cascade,15,120
2018-05-21T00:00:00+00:00,FIC-008,Flow,Recipe B,29.0803,0.5463,3.6791,29.0839,55.5554,0.9446,0.1457,524.4175,14.6114,100.0,Cascade,14,120
2018-05-21T01:00:00+00:00,FIC-008,Flow,Recipe B,30.9698,0.7871,3.1313,30.9709,57.2422,0.9562,0.1677,603.5587,17.5048,100.0,Cascade,24,120
2018-05-21T02:00:00+00:00,FIC-008,Flow,Recipe B,29.2188,0.7301,2.8961,29.2264,55.7806,1.3484,0.1285,462.7772,12.6057,100.0,Cascade,21,120
2018-05-21T03:00:00+00:00,FIC-008,Flow,Recipe B,30.4894,1.3755,5.9836,30.4758,56.5646,1.6565,0.2038,733.7997,21.6634,100.0,Cascade,14,120
2018-05-21T04:00:00+00:00,FIC-008,Flow,Recipe B,29.7537,1.0016,5.0321,29.746,56.1902,1.2877,0.3221,1159.4033,33.2154,100.0,Cascade,17,120
2018-05-21T05:00:00+00:00,FIC-008,Flow,Recipe B,30.0116,1.0989,5.4847,30.0036,56.1654,1.4608,0.2084,750.3606,20.987,100.0,Cascade,18,120
2018-05-21T06:00:00+00:00,FIC-008,Flow,Recipe B,29.7154,0.9125,3.3833,29.7383,56.3505,1.0822,0.1282,461.556,13.1772,100.0,Cascade,24,120
2018-05-21T07:00:00+00:00,FIC-008,Flow,Recipe B,29.9465,1.5586,4.4052,29.8941,55.5231,2.06,0.382,1375.0783,38.4115,100.0,Cascade,19,120
2018-05-21T08:00:00+00:00,FIC-008,Flow,Recipe B,30.0606,0.9447,3.7386,30.0938,56.7084,0.7681,0.1434,516.3995,13.6512,100.0,Cascade,20,120
2018-05-21T09:00:00+00:00,FIC-008,Flow,Recipe B,29.6647,0.9387,4.5208,29.6645,55.6592,1.2554,0.2911,1047.7893,28.6748,100.0,Cascade,12,120
2018-05-21T10:00:00+00:00,FIC-008,Flow,Recipe B,29.9948,0.8271,3.988,29.9692,55.9052,1.2052,0.4101,1476.4709,41.7269,100.0,Cascade,18,120
2018-05-21T11:00:00+00:00,FIC-008,Flow,Recipe B,30.036,0.53,2.5895,30.0131,55.7485,0.9955,0.3,1080.1303,30.7287,100.0,Cascade,19,120
2018-05-21T12:00:00+00:00,FIC-008,Flow,Recipe B,29.6127,0.4527,2.3334,29.6442,55.7325,0.8818,0.239,860.2443,24.3681,100.0,Cascade,20,120
2018-05-21T13:00:00+00:00,FIC-008,Flow,Recipe B,30.2816,0.336,1.429,30.2629,56.1029,0.8734,0.1072,386.0207,11.0737,100.0,Cascade,20,120
2018-05-21T14:00:00+00:00,FIC-008,Flow,Recipe B,30.0247,0.7281,2.6715,30.0541,55.911,1.1366,0.2692,969.0764,27.4547,100.0,Cascade,16,120
2018-05-21T15:00:00+00:00,FIC-008,Flow,Recipe B,30.2468,1.0836,4.7023,30.2308,55.9951,1.1776,0.2792,1005.2261,28.8564,100.0,Cascade,16,120
2018-05-21T16:00:00+00:00,FIC-008,Flow,Recipe B,29.7993,0.7536,3.4386,29.8173,55.9444,1.0877,0.2201,792.3627,22.1073,100.0,Cascade,20,120
2018-05-21T17:00:00+00:00,FIC-008,Flow,Recipe B,30.5223,0.9021,3.1173,30.4902,56.0683,1.155,0.1833,659.8935,18.1751,100.0,Cascade,24,120
2018-05-21T18:00:00+00:00,FIC-008,Flow,Recipe B,29.8816,1.0692,4.5463,29.9175,56.0631,1.581,0.3147,1132.951,31.3631,100.0,Cascade,22,120
2018-05-21T19:00:00+00:00,FIC-008,Flow,Recipe B,30.3534,0.4752,2.2682,30.3288,56.0733,0.5454,0.1093,393.3312,10.5075,100.0,Cascade,19,120
2018-05-21T20:00:00+00:00,FIC-008,Flow,Recipe B,30.0096,0.6415,2.5218,30.0145,56.0618,0.9783,0.2706,974.2802,27.3658,100.0,Cascade,17,120
2018-05-21T21:00:00+00:00,FIC-008,Flow,Recipe B,29.81,0.582,1.9204,29.8246,56.3067,0.8355,0.1511,543.9133,15.3634,100.0,Cascade,20,120
2018-05-21T22:00:00+00:00,FIC-008,Flow,Recipe B,30.2917,0.8098,3.3652,30.2683,56.3271,1.1551,0.1757,632.3845,17.7076,100.0,Cascade,13,120
2018-05-21T23:00:00+00:00,FIC-008,Flow,Recipe B,29.9178,1.0884,3.2436,29.9526,56.212,1.4035,0.1693,609.411,17.063,100.0,Cascade,20,120
2018-05-22T00:00:00+00:00,FIC-008,Flow,Recipe B,29.9616,1.3646,5.3063,29.9469,56.3231,1.3766,0.304,1094.4176,31.1486,100.0,Cascade,16,120
2018-05-22T01:00:00+00:00,FIC-008,Flow,Recipe B,30.4254,1.252,3.8574,30.4589,57.0066,1.2007,0.1603,577.0869,15.3702,100.0,Cascade,20,120
2018-05-22T02:00:00+00:00,FIC-008,Flow,Recipe B,29.1765,0.9778,4.9297,29.1591,55.8095,1.2174,0.2647,952.8519,27.0656,100.0,Cascade,21,120
2018-05-22T03:00:00+00:00,FIC-008,Flow,Recipe B,30.712,1.239,5.6831,30.707,57.2231,1.4372,0.2761,994.0948,28.0782,100.0,Cascade,12,120
2018-05-22T04:00:00+00:00,FIC-008,Flow,Recipe B,29.0604,0.9646,4.4457,29.0721,56.333,0.9521,0.1221,439.6008,11.843,100.0,Cascade,29,120
2018-05-22T05:00:00+00:00,FIC-008,Flow,Recipe B,30.7329,0.9449,4.1896,30.7126,56.788,1.2685,0.1836,660.8954,18.0686,100.0,Cascade,22,120
2018-05-22T06:00:00+00:00,FIC-008,Flow,Recipe B,29.3034,0.9319,4.6224,29.3051,55.6469,1.3709,0.2517,906.2902,25.8256,100.0,Cascade,21,120
2018-05-22T07:00:00+00:00,FIC-008,Flow,Recipe B,30.3859,0.5844,2.8647,30.3764,56.259,0.949,0.1655,595.7545,16.2963,100.0,Cascade,16,120
2018-05-22T08:00:00+00:00,FIC-008,Flow,Recipe B,29.5834,0.571,2.151,29.5934,55.5651,1.2234,0.2336,841.0589,22.8669,100.0,Cascade,12,120
2018-05-22T09:00:00+00:00,FIC-008,Flow,Recipe B,30.5318,1.0756,5.1446,30.5132,56.2866,1.5644,0.3367,1211.9494,34.1392,100.0,Cascade,16,120
2018-05-22T10:00:00+00:00,FIC-008,Flow,Recipe B,29.2896,0.6114,3.7005,29.3064,55.6094,0.8662,0.2719,978.7407,27.6723,100.0,Cascade,22,120
2018-05-22T11:00:00+00:00,FIC-008,Flow,Recipe B,30.5577,0.5231,2.2302,30.5329,56.3194,0.9854,0.1343,483.4663,13.4507,100.0,Cascade,13,120
2018-05-22T12:00:00+00:00,FIC-008,Flow,Recipe B,29.4779,0.2259,0.983,29.5008,55.287,0.7644,0.2092,753.2809,21.8797,100.0,Cascade,19,120
2018-05-22T13:00:00+00:00,FIC-008,Flow,Recipe B,30.2015,0.2291,0.9007,30.2064,56.1302,0.6388,0.1986,715.0958,20.0892,100.0,Cascade,18,120
2018-05-22T14:00:00+00:00,FIC-008,Flow,Recipe B,29.8179,0.275,0.9099,29.7982,55.4114,0.6106,0.1356,488.2123,13.8814,100.0,Cascade,17,120
2018-05-22T15:00:00+00:00,FIC-008,Flow,Recipe B,30.3681,0.7266,2.1304,30.3967,56.3076,0.9791,0.1769,636.9139,18.2061,100.0,Cascade,23,120
2018-05-22T16:00:00+00:00,FIC-008,Flow,Recipe B,30.121,0.833,2.3362,30.0918,55.5942,1.1385,0.1572,565.9954,15.8396,100.0,Cascade,18,120
2018-05-22T17:00:00+00:00,FIC-008,Flow,Recipe B,30.0972,1.0714,3.7351,30.1403,56.3129,1.3888,0.2267,815.9893,23.2326,100.0,Cascade,16,120
2018-05-22T18:00:00+00:00,FIC-008,Flow,Recipe B,29.7261,1.1966,4.2755,29.7062,55.6816,1.359,0.1841,662.7101,18.5464,100.0,Cascade,16,120
2018-05-22T19:00:00+00:00,FIC-008,Flow,Recipe B,30.1275,0.6543,1.9317,30.1238,56.3654,0.7966,0.1206,433.98,12.1926,100.0,Cascade,18,120
2018-05-22T20:00:00+00:00,FIC-008,Flow,Recipe B,29.7159,0.9981,4.7049,29.7008,55.7779,1.181,0.2547,916.9947,25.2301,100.0,Cascade,15,120
2018-05-22T21:00:00+00:00,FIC-008,Flow,Recipe B,30.4778,0.91,3.1429,30.5048,56.6562,0.9126,0.1999,719.8022,20.4222,100.0,Cascade,21,120
2018-05-22T22:00:00+00:00,FIC-008,Flow,Recipe B,29.4187,0.7421,2.6863,29.3985,55.3551,0.9623,0.1918,690.3182,19.461,100.0,Cascade,14,120
2018-05-22T23:00:00+00:00,FIC-008,Flow,Recipe B,31.0468,0.7522,2.4656,31.0618,57.2216,0.8209,0.1526,549.2711,15.1184,100.0,Cascade,17,120
2018-05-23T00:00:00+00:00,FIC-008,Flow,Recipe B,29.0806,0.5534,3.703,29.0853,55.5626,0.9538,0.1461,525.9902,14.6402,100.0,Cascade,18,120
2018-05-23T01:00:00+00:00,FIC-008,Flow,Recipe B,30.968,0.7881,3.1491,30.9671,57.2356,0.9617,0.1684,606.2776,17.5279,100.0,Cascade,20,120
2018-05-23T02:00:00+00:00,FIC-008,Flow,Recipe B,29.2249,0.7385,2.8961,29.2348,55.7907,1.3572,0.1264,454.9041,12.4266,100.0,Cascade,19,120
2018-05-23T03:00:00+00:00,FIC-008,Flow,Recipe B,30.4802,1.3687,5.8574,30.4638,56.5551,1.6583,0.2024,728.6928,21.5413,100.0,Cascade,16,120
2018-05-23T04:00:00+00:00,FIC-008,Flow,Recipe B,29.7564,1.0052,4.9107,29.7551,56.1946,1.2775,0.3302,1188.6757,33.3424,100.0,Cascade,15,120
2018-05-23T05:00:00+00:00,FIC-008,Flow,Recipe B,30.0031,1.1034,5.3641,29.994,56.1636,1.4559,0.207,745.2741,20.6676,100.0,Cascade,11,120
2018-05-23T06:00:00+00:00,FIC-008,Flow,Recipe B,29.7294,0.9166,3.3833,29.7511,56.3578,1.0865,0.1284,462.2932,13.1683,100.0,Cascade,29,120
2018-05-23T07:00:00+00:00,FIC-008,Flow,Recipe B,29.9308,1.5613,4.4049,29.8836,55.5083,2.0537,0.3838,1381.6569,38.4465,100.0,Cascade,21,120
2018-05-23T08:00:00+00:00,FIC-008,Flow,Recipe B,30.0746,0.9318,3.6394,30.1077,56.7227,0.7613,0.1469,528.764,13.7502,100.0,Cascade,22,120
2018-05-23T09:00:00+00:00,FIC-008,Flow,Recipe B,29.6635,0.9448,4.5257,29.6615,55.6597,1.2488,0.2873,1034.4441,28.3054,100.0,Cascade,12,120
2018-05-23T10:00:00+00:00,FIC-008,Flow,Recipe B,29.9929,0.8241,3.7898,29.965,55.894,1.1983,0.4124,1484.5189,42.0528,100.0,Cascade,17,120
2018-05-23T11:00:00+00:00,FIC-008,Flow,Recipe B,30.0235,0.5497,3.3878,30.0014,55.7402,1.0019,0.2986,1075.1204,30.4267,100.0,Cascade,19,120
2018-05-23T12:00:00+00:00,FIC-008,Flow,Recipe B,29.6222,0.4455,2.4444,29.6537,55.7474,0.866,0.2375,854.9075,24.0487,100.0,Cascade,21,120
2018-05-23T13:00:00+00:00,FIC-008,Flow,Recipe B,30.2755,0.341,1.3969,30.2587,56.0958,0.8738,0.1053,379.0465,11.0528,100.0,Cascade,22,120
2018-05-23T14:00:00+00:00,FIC-008,Flow,Recipe B,30.0354,0.7374,2.6998,30.0632,55.9236,1.1439,0.2674,962.7079,27.2787,100.0,Cascade,15,120
2018-05-23T15:00:00+00:00,FIC-008,Flow,Recipe B,30.2381,1.0835,4.7531,30.2176,55.9811,1.1694,0.2838,1021.7715,28.8948,100.0,Cascade,16,120
